id,name,weight,height,types,types2,url,abilities,evolutions
839,Coalossal,310.5 kg (684.5 lbs),2.8 m (9′02″),Rock,Fire,https://pokemondb.net/pokedex/coalossal,"[{'name': 'Steam Engine', 'text': ""raises the user's Speed by three stages when it is hit by a Fire- or Water-type attack. The attack still deals damage. Stats can be raised to a maximum of +6 stages each. If a Pokémon with   (or   or  ) and a   are both in the party Pokémon, the number of steps required to hatch the egg are halved. No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/steam-engine'}, {'name': 'Flame Body', 'text': 'If a Pokémon with   is hit by a move that makes contact, there is a 30% chance the attacker will become burned. If a Pokémon with   (or   or  ) and a   are both in the party Pokémon, the number of steps required to hatch the egg are halved.', 'url': 'https://pokemondb.net/ability/flame-body'}]","[{'IdEvolucao': '#0837', 'NomeEvolucao': 'Rolycoly', 'UrlEvolucao': 'https://pokemondb.net/pokedex/rolycoly'}, {'IdEvolucao': '#0838', 'NomeEvolucao': 'Carkol', 'UrlEvolucao': 'https://pokemondb.net/pokedex/carkol'}, {'IdEvolucao': '#0839', 'NomeEvolucao': 'Coalossal', 'UrlEvolucao': 'https://pokemondb.net/pokedex/coalossal'}]"
845,Cramorant,18.0 kg (39.7 lbs),0.8 m (2′07″),Flying,Water,https://pokemondb.net/pokedex/cramorant,"[{'name': 'Gulp Missile', 'text': 'is the signature ability of  . If   uses the move   or  , it returns with a fish in its mouth. If   then takes damage, it retaliates by spitting out the fish, dealing extra damage.  may also return carrying a  . If   is launched at the opponent they will become paralyzed. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/gulp-missile'}]",
837,Rolycoly,12.0 kg (26.5 lbs),0.3 m (1′00″),Rock,,https://pokemondb.net/pokedex/rolycoly,"[{'name': 'Heatproof', 'text': ""reduces the damage taken from  -type moves by 50%. It also halves the damage from a burn, from   to   of the Pokémon's maximum HP. No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/heatproof'}]","[{'IdEvolucao': '#0837', 'NomeEvolucao': 'Rolycoly', 'UrlEvolucao': 'https://pokemondb.net/pokedex/rolycoly'}, {'IdEvolucao': '#0838', 'NomeEvolucao': 'Carkol', 'UrlEvolucao': 'https://pokemondb.net/pokedex/carkol'}, {'IdEvolucao': '#0839', 'NomeEvolucao': 'Coalossal', 'UrlEvolucao': 'https://pokemondb.net/pokedex/coalossal'}]"
831,Wooloo,6.0 kg (13.2 lbs),0.6 m (2′00″),Normal,,https://pokemondb.net/pokedex/wooloo,"[{'name': 'Fluffy', 'text': 'reduces damage from contact moves by 50%, but Fire-type moves do double damage. Fire-type moves that make contact do regular damage.', 'url': 'https://pokemondb.net/ability/fluffy'}]","[{'IdEvolucao': '#0831', 'NomeEvolucao': 'Wooloo', 'UrlEvolucao': 'https://pokemondb.net/pokedex/wooloo'}, {'IdEvolucao': '#0832', 'NomeEvolucao': 'Dubwool', 'UrlEvolucao': 'https://pokemondb.net/pokedex/dubwool'}]"
835,Yamper,13.5 kg (29.8 lbs),0.3 m (1′00″),Electric,,https://pokemondb.net/pokedex/yamper,"[{'name': 'Ball Fetch', 'text': 'If the Pokémon is not holding an item, it will fetch the Poké Ball from the first failed throw of the battle. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/ball-fetch'}]","[{'IdEvolucao': '#0835', 'NomeEvolucao': 'Yamper', 'UrlEvolucao': 'https://pokemondb.net/pokedex/yamper'}, {'IdEvolucao': '#0836', 'NomeEvolucao': 'Boltund', 'UrlEvolucao': 'https://pokemondb.net/pokedex/boltund'}]"
829,Gossifleur,2.2 kg (4.9 lbs),0.4 m (1′04″),Grass,,https://pokemondb.net/pokedex/gossifleur,"[{'name': 'Cotton Down', 'text': ""When a Pokémon with   is hit by an attack, it lowers the attacker's Speed. No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/cotton-down'}]","[{'IdEvolucao': '#0829', 'NomeEvolucao': 'Gossifleur', 'UrlEvolucao': 'https://pokemondb.net/pokedex/gossifleur'}, {'IdEvolucao': '#0830', 'NomeEvolucao': 'Eldegoss', 'UrlEvolucao': 'https://pokemondb.net/pokedex/eldegoss'}]"
829,Gossifleur,2.2 kg (4.9 lbs),0.4 m (1′04″),Grass,,https://pokemondb.net/pokedex/gossifleur,"[{'name': 'Cotton Down', 'text': ""When a Pokémon with   is hit by an attack, it lowers the attacker's Speed. No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/cotton-down'}, {'name': 'Regenerator', 'text': 'A Pokémon with   restores   of its maximum HP when switching out.', 'url': 'https://pokemondb.net/ability/regenerator'}]","[{'IdEvolucao': '#0829', 'NomeEvolucao': 'Gossifleur', 'UrlEvolucao': 'https://pokemondb.net/pokedex/gossifleur'}, {'IdEvolucao': '#0830', 'NomeEvolucao': 'Eldegoss', 'UrlEvolucao': 'https://pokemondb.net/pokedex/eldegoss'}]"
804,Naganadel,150.0 kg (330.7 lbs),3.6 m (11′10″),Poison,Dragon,https://pokemondb.net/pokedex/naganadel,"[{'name': 'Beast Boost', 'text': 'The Pokémon boosts its most proficient stat each time it knocks out a Pokémon.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/beast-boost'}]","[{'IdEvolucao': '#0803', 'NomeEvolucao': 'Poipole', 'UrlEvolucao': 'https://pokemondb.net/pokedex/poipole'}, {'IdEvolucao': '#0804', 'NomeEvolucao': 'Naganadel', 'UrlEvolucao': 'https://pokemondb.net/pokedex/naganadel'}]"
809,Melmetal,800.0 kg (1763.7 lbs),2.5 m (8′02″),Steel,,https://pokemondb.net/pokedex/melmetal,"[{'name': 'Iron Fist', 'text': 'increases the power of all   moves by 20%. The attacks classed as punching moves are shown below with their normal and boosted power:', 'url': 'https://pokemondb.net/ability/iron-fist'}]","[{'IdEvolucao': '#0808', 'NomeEvolucao': 'Meltan', 'UrlEvolucao': 'https://pokemondb.net/pokedex/meltan'}, {'IdEvolucao': '#0809', 'NomeEvolucao': 'Melmetal', 'UrlEvolucao': 'https://pokemondb.net/pokedex/melmetal'}]"
801,Magearna,80.5 kg (177.5 lbs),1.0 m (3′03″),Steel,Fairy,https://pokemondb.net/pokedex/magearna,"[{'name': 'Soul-Heart', 'text': ""raises the bearer's Special Attack one stage when any Pokémon on the field faints. Stats can be raised to a maximum of +6 stages each. No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/soul-heart'}]",
800,Necrozma,230.0 kg (507.1 lbs),2.4 m (7′10″),Psychic,Steel,https://pokemondb.net/pokedex/necrozma,"[{'name': 'Prism Armor', 'text': 'reduces the damage taken from super-effective attacks by 25%. It is not affected by the abilities  ,  , or  . For example, a Dark-type move used against a Psychic-type Pokémon with   would deal 1.5× the usual damage instead of 2×. A double weakness would be reduced from 4× to 3×. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/prism-armor'}]",
808,Meltan,8.0 kg (17.6 lbs),0.2 m (0′08″),Steel,,https://pokemondb.net/pokedex/meltan,"[{'name': 'Magnet Pull', 'text': 'prevents   type Pokémon from switching out of battle or fleeing. If a Pokémon with   is the leading party Pokémon, it is 50% more likely that a wild Pokémon encountered will be   type. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/magnet-pull'}]","[{'IdEvolucao': '#0808', 'NomeEvolucao': 'Meltan', 'UrlEvolucao': 'https://pokemondb.net/pokedex/meltan'}, {'IdEvolucao': '#0809', 'NomeEvolucao': 'Melmetal', 'UrlEvolucao': 'https://pokemondb.net/pokedex/melmetal'}]"
802,Marshadow,22.2 kg (48.9 lbs),0.7 m (2′04″),Fighting,Ghost,https://pokemondb.net/pokedex/marshadow,"[{'name': 'Technician', 'text': 'increases the power of moves - that are usually base power 60 or below - by 50%. Moves with variable base power are boosted only when it is 60 or below. For example, if   hits at level 6 it will be boosted from 50 to 75, but level 7 will stay at 70 base power. Moves like   that deal fixed HP damage are not affected by  .', 'url': 'https://pokemondb.net/ability/technician'}]",
800,Necrozma,230.0 kg (507.1 lbs),2.4 m (7′10″),Psychic,Steel,https://pokemondb.net/pokedex/necrozma,"[{'name': 'Prism Armor', 'text': 'reduces the damage taken from super-effective attacks by 25%. It is not affected by the abilities  ,  , or  . For example, a Dark-type move used against a Psychic-type Pokémon with   would deal 1.5× the usual damage instead of 2×. A double weakness would be reduced from 4× to 3×. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/prism-armor'}, {'name': 'Neuroforce', 'text': 'Powers up moves that are super effective.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/neuroforce'}]",
792,Lunala,120.0 kg (264.6 lbs),4.0 m (13′01″),Psychic,Ghost,https://pokemondb.net/pokedex/lunala,"[{'name': 'Shadow Shield', 'text': 'Reduces damage when HP is full.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/shadow-shield'}]","[{'IdEvolucao': '#0789', 'NomeEvolucao': 'Cosmog', 'UrlEvolucao': 'https://pokemondb.net/pokedex/cosmog'}, {'IdEvolucao': '#0790', 'NomeEvolucao': 'Cosmoem', 'UrlEvolucao': 'https://pokemondb.net/pokedex/cosmoem'}, {'IdEvolucao': '#0791', 'NomeEvolucao': 'Solgaleo', 'UrlEvolucao': 'https://pokemondb.net/pokedex/solgaleo'}, {'IdEvolucao': '#0792', 'NomeEvolucao': 'Lunala', 'UrlEvolucao': 'https://pokemondb.net/pokedex/lunala'}]"
791,Solgaleo,230.0 kg (507.1 lbs),3.4 m (11′02″),Psychic,Steel,https://pokemondb.net/pokedex/solgaleo,"[{'name': 'Full Metal Body', 'text': 'Prevents other Pokémon from lowering its stats.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/full-metal-body'}]","[{'IdEvolucao': '#0789', 'NomeEvolucao': 'Cosmog', 'UrlEvolucao': 'https://pokemondb.net/pokedex/cosmog'}, {'IdEvolucao': '#0790', 'NomeEvolucao': 'Cosmoem', 'UrlEvolucao': 'https://pokemondb.net/pokedex/cosmoem'}, {'IdEvolucao': '#0791', 'NomeEvolucao': 'Solgaleo', 'UrlEvolucao': 'https://pokemondb.net/pokedex/solgaleo'}, {'IdEvolucao': '#0792', 'NomeEvolucao': 'Lunala', 'UrlEvolucao': 'https://pokemondb.net/pokedex/lunala'}]"
787,Tapu Bulu,45.5 kg (100.3 lbs),1.9 m (6′03″),Grass,Fairy,https://pokemondb.net/pokedex/tapu-bulu,"[{'name': 'Grassy Surge', 'text': 'creates a low-lying grassy field, like the move  , when the Pokémon enters battle. It restores the HP of grounded Pokémon each turn and increases the power of   type attacks.', 'url': 'https://pokemondb.net/ability/grassy-surge'}]",
785,Tapu Koko,20.5 kg (45.2 lbs),1.8 m (5′11″),Electric,Fairy,https://pokemondb.net/pokedex/tapu-koko,"[{'name': 'Electric Surge', 'text': 'creates a low-lying electric field, like the move  , when the Pokémon enters battle. It prevents grounded Pokémon from falling asleep, and increases the power of   type attacks.', 'url': 'https://pokemondb.net/ability/electric-surge'}]",
788,Tapu Fini,21.2 kg (46.7 lbs),1.3 m (4′03″),Water,Fairy,https://pokemondb.net/pokedex/tapu-fini,"[{'name': 'Misty Surge', 'text': 'creates a low-lying mist, like the move  , when the bearer enters battle. It protects all grounded Pokémon from status conditions and halves the power of   type attacks.', 'url': 'https://pokemondb.net/ability/misty-surge'}]",
786,Tapu Lele,18.6 kg (41.0 lbs),1.2 m (3′11″),Psychic,Fairy,https://pokemondb.net/pokedex/tapu-lele,"[{'name': 'Psychic Surge', 'text': 'creates a low-lying psychic field, like the move  , when the Pokémon enters battle. It prevents high-priority moves being used and increases the power of   type attacks.', 'url': 'https://pokemondb.net/ability/psychic-surge'}]",
783,Hakamo-o,47.0 kg (103.6 lbs),1.2 m (3′11″),Dragon,Fighting,https://pokemondb.net/pokedex/hakamo-o,"[{'name': 'Soundproof', 'text': 'grants the Pokémon immunity to all   moves, preventing all damage and effects. In   only, Pokémon with   could be cured of status conditions by  .', 'url': 'https://pokemondb.net/ability/soundproof'}]","[{'IdEvolucao': '#0782', 'NomeEvolucao': 'Jangmo-o', 'UrlEvolucao': 'https://pokemondb.net/pokedex/jangmo-o'}, {'IdEvolucao': '#0783', 'NomeEvolucao': 'Hakamo-o', 'UrlEvolucao': 'https://pokemondb.net/pokedex/hakamo-o'}, {'IdEvolucao': '#0784', 'NomeEvolucao': 'Kommo-o', 'UrlEvolucao': 'https://pokemondb.net/pokedex/kommo-o'}]"
779,Bruxish,19.0 kg (41.9 lbs),0.9 m (2′11″),Water,Psychic,https://pokemondb.net/pokedex/bruxish,"[{'name': 'Dazzling', 'text': 'makes the Pokémon immune to high-priority moves (i.e. those with a priority above 0). No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/dazzling'}]",
780,Drampa,185.0 kg (407.9 lbs),3.0 m (9′10″),Normal,Dragon,https://pokemondb.net/pokedex/drampa,"[{'name': 'Berserk', 'text': ""raises the Pokémon's Special Attack by one stage when its HP falls below 50%. No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/berserk'}]",
781,Dhelmise,210.0 kg (463.0 lbs),3.9 m (12′10″),Ghost,Grass,https://pokemondb.net/pokedex/dhelmise,"[{'name': 'Steelworker', 'text': 'increases the power of Steel-type moves used by this Pokémon by 50%. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/steelworker'}]",
780,Drampa,185.0 kg (407.9 lbs),3.0 m (9′10″),Normal,Dragon,https://pokemondb.net/pokedex/drampa,"[{'name': 'Berserk', 'text': ""raises the Pokémon's Special Attack by one stage when its HP falls below 50%. No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/berserk'}, {'name': 'Sap Sipper', 'text': 'Boosts Attack when hit by a Grass-type move.', 'url': 'https://pokemondb.net/ability/sap-sipper'}]",
775,Komala,19.9 kg (43.9 lbs),0.4 m (1′04″),Normal,,https://pokemondb.net/pokedex/komala,"[{'name': 'Comatose', 'text': ""causes the Pokémon to behave as if it were asleep, though it doesn't officially have the Sleep status condition. It can still use its regular moves, but cannot be inflicted with any major status condition (sleep, poison, paralysis, burn, or freeze). Moves that target sleeping Pokémon (such as  ) work on a Pokémon with  , and the ability-bearer can use the moves   and  . The power of   and   still doubles when targeted at a   Pokémon (though Wake-Up Slap does not suppress  ).  cannot be removed or replaced via moves like   or the   ability. The move   and the   item do not work on a Pokémon with  . No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/comatose'}]",
777,Togedemaru,3.3 kg (7.3 lbs),0.3 m (1′00″),Electric,Steel,https://pokemondb.net/pokedex/togedemaru,"[{'name': 'Iron Barbs', 'text': 'When a Pokémon with   is hit by a move that makes contact, the attacker receives damage equal to   of their maximum HP. Multi-hit moves (e.g.  ) activate   for each strike. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/iron-barbs'}]",
778,Mimikyu,0.7 kg (1.5 lbs),0.2 m (0′08″),Ghost,Fairy,https://pokemondb.net/pokedex/mimikyu,"[{'name': 'Disguise', 'text': 'allows the bearer to avoid damage for one attack, in a similar way to  . No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/disguise'}]",
771,Pyukumuku,1.2 kg (2.6 lbs),0.3 m (1′00″),Water,,https://pokemondb.net/pokedex/pyukumuku,"[{'name': 'Innards Out', 'text': 'When a Pokémon with   faints, it deals damage to the opponent equal to amount of damage it took on the final blow. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/innards-out'}]",
774,Minior,40.0 kg (88.2 lbs),0.3 m (1′00″),Rock,Flying,https://pokemondb.net/pokedex/minior,"[{'name': 'Shields Down', 'text': ""causes the Pokémon to changes its appearance and stats depending on its remaining HP. When the Pokémon's HP is over 50%, it has higher defenses and is immune to status conditions. When its HP falls below 50%, the outer shell breaks and the Pokémon has higher attack. No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/shields-down'}]",
773,Silvally,100.5 kg (221.6 lbs),2.3 m (7′07″),Normal,,https://pokemondb.net/pokedex/silvally,"[{'name': 'RKS System', 'text': 'Changes type depending on held item.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/rks-system'}]","[{'IdEvolucao': '#0772', 'NomeEvolucao': 'Type: Null', 'UrlEvolucao': 'https://pokemondb.net/pokedex/type-null'}, {'IdEvolucao': '#0773', 'NomeEvolucao': 'Silvally', 'UrlEvolucao': 'https://pokemondb.net/pokedex/silvally'}]"
770,Palossand,250.0 kg (551.2 lbs),1.3 m (4′03″),Ghost,Ground,https://pokemondb.net/pokedex/palossand,"[{'name': 'Water Compaction', 'text': ""raises the bearer's Defense by 2 stages when it is hit by a Water-type move. Stats can be raised to a maximum of +6 stages each. No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/water-compaction'}]","[{'IdEvolucao': '#0769', 'NomeEvolucao': 'Sandygast', 'UrlEvolucao': 'https://pokemondb.net/pokedex/sandygast'}, {'IdEvolucao': '#0770', 'NomeEvolucao': 'Palossand', 'UrlEvolucao': 'https://pokemondb.net/pokedex/palossand'}]"
767,Wimpod,12.0 kg (26.5 lbs),0.5 m (1′08″),Bug,Water,https://pokemondb.net/pokedex/wimpod,"[{'name': 'Wimp Out', 'text': 'causes the bearer to switch out (or flee in a wild battle) when its HP falls below 50%. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/wimp-out'}]","[{'IdEvolucao': '#0767', 'NomeEvolucao': 'Wimpod', 'UrlEvolucao': 'https://pokemondb.net/pokedex/wimpod'}, {'IdEvolucao': '#0768', 'NomeEvolucao': 'Golisopod', 'UrlEvolucao': 'https://pokemondb.net/pokedex/golisopod'}]"
768,Golisopod,108.0 kg (238.1 lbs),2.0 m (6′07″),Bug,Water,https://pokemondb.net/pokedex/golisopod,"[{'name': 'Emergency Exit', 'text': 'Switches out when HP falls below 50%.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/emergency-exit'}]","[{'IdEvolucao': '#0767', 'NomeEvolucao': 'Wimpod', 'UrlEvolucao': 'https://pokemondb.net/pokedex/wimpod'}, {'IdEvolucao': '#0768', 'NomeEvolucao': 'Golisopod', 'UrlEvolucao': 'https://pokemondb.net/pokedex/golisopod'}]"
760,Bewear,135.0 kg (297.6 lbs),2.1 m (6′11″),Normal,Fighting,https://pokemondb.net/pokedex/bewear,"[{'name': 'Klutz', 'text': ""The Pokémon can't use any held items."", 'url': 'https://pokemondb.net/ability/klutz'}]","[{'IdEvolucao': '#0759', 'NomeEvolucao': 'Stufful', 'UrlEvolucao': 'https://pokemondb.net/pokedex/stufful'}, {'IdEvolucao': '#0760', 'NomeEvolucao': 'Bewear', 'UrlEvolucao': 'https://pokemondb.net/pokedex/bewear'}]"
766,Passimian,82.8 kg (182.5 lbs),2.0 m (6′07″),Fighting,,https://pokemondb.net/pokedex/passimian,"[{'name': 'Receiver', 'text': 'A Pokémon with   will inherit the ability of a teammate in a double/triple battle when that teammate faints. Abilities that activate upon entering the field, such as  , will activate when the Pokémon with   inherits it. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/receiver'}]",
763,Tsareena,21.4 kg (47.2 lbs),1.2 m (3′11″),Grass,,https://pokemondb.net/pokedex/tsareena,"[{'name': 'Queenly Majesty', 'text': 'Prevents use of priority moves.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/queenly-majesty'}]","[{'IdEvolucao': '#0761', 'NomeEvolucao': 'Bounsweet', 'UrlEvolucao': 'https://pokemondb.net/pokedex/bounsweet'}, {'IdEvolucao': '#0762', 'NomeEvolucao': 'Steenee', 'UrlEvolucao': 'https://pokemondb.net/pokedex/steenee'}, {'IdEvolucao': '#0763', 'NomeEvolucao': 'Tsareena', 'UrlEvolucao': 'https://pokemondb.net/pokedex/tsareena'}]"
764,Comfey,0.3 kg (0.7 lbs),0.1 m (0′04″),Fairy,,https://pokemondb.net/pokedex/comfey,"[{'name': 'Triage', 'text': 'increases the priority of HP-restoring moves to +3, when used by the ability-bearer. Note: as   is currently the only Pokémon with this ability, the only moves affected in practice are  ,  ,  , and  . No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/triage'}]",
764,Comfey,0.3 kg (0.7 lbs),0.1 m (0′04″),Fairy,,https://pokemondb.net/pokedex/comfey,"[{'name': 'Triage', 'text': 'increases the priority of HP-restoring moves to +3, when used by the ability-bearer. Note: as   is currently the only Pokémon with this ability, the only moves affected in practice are  ,  ,  , and  . No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/triage'}, {'name': 'Flower Veil', 'text': ""prevents ally Grass-type Pokémon's stats from being lowered, in double and triple battles. No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/flower-veil'}]",
756,Shiinotic,11.5 kg (25.4 lbs),1.0 m (3′03″),Grass,Fairy,https://pokemondb.net/pokedex/shiinotic,"[{'name': 'Illuminate', 'text': 'has no effect in battle. If a Pokémon with   is the leading party Pokémon, wild Pokémon are twice as likely to appear. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/illuminate'}]","[{'IdEvolucao': '#0755', 'NomeEvolucao': 'Morelull', 'UrlEvolucao': 'https://pokemondb.net/pokedex/morelull'}, {'IdEvolucao': '#0756', 'NomeEvolucao': 'Shiinotic', 'UrlEvolucao': 'https://pokemondb.net/pokedex/shiinotic'}]"
765,Oranguru,76.0 kg (167.6 lbs),1.5 m (4′11″),Normal,Psychic,https://pokemondb.net/pokedex/oranguru,"[{'name': 'Telepathy', 'text': 'Pokémon with the   ability will not take damage from teammates in double and triple battles. This affects moves such as   and  , which normally hit all Pokémon on the field apart from the user.', 'url': 'https://pokemondb.net/ability/telepathy'}]",
758,Salazzle,22.2 kg (48.9 lbs),1.2 m (3′11″),Poison,Fire,https://pokemondb.net/pokedex/salazzle,"[{'name': 'Corrosion', 'text': 'allows the bearer to poison any Pokémon, including Steel and Poison types.', 'url': 'https://pokemondb.net/ability/corrosion'}]","[{'IdEvolucao': '#0757', 'NomeEvolucao': 'Salandit', 'UrlEvolucao': 'https://pokemondb.net/pokedex/salandit'}, {'IdEvolucao': '#0758', 'NomeEvolucao': 'Salazzle', 'UrlEvolucao': 'https://pokemondb.net/pokedex/salazzle'}]"
756,Shiinotic,11.5 kg (25.4 lbs),1.0 m (3′03″),Grass,Fairy,https://pokemondb.net/pokedex/shiinotic,"[{'name': 'Illuminate', 'text': 'has no effect in battle. If a Pokémon with   is the leading party Pokémon, wild Pokémon are twice as likely to appear. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/illuminate'}, {'name': 'Effect Spore', 'text': 'Contact may poison or cause paralysis or sleep.', 'url': 'https://pokemondb.net/ability/effect-spore'}]","[{'IdEvolucao': '#0755', 'NomeEvolucao': 'Morelull', 'UrlEvolucao': 'https://pokemondb.net/pokedex/morelull'}, {'IdEvolucao': '#0756', 'NomeEvolucao': 'Shiinotic', 'UrlEvolucao': 'https://pokemondb.net/pokedex/shiinotic'}]"
750,Mudsdale,920.0 kg (2028.3 lbs),2.5 m (8′02″),Ground,,https://pokemondb.net/pokedex/mudsdale,"[{'name': 'Stamina', 'text': ""raises the bearer's Defense by one stage when it is attacked by any move. Stats can be raised to a maximum of +6 stages each. No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/stamina'}]","[{'IdEvolucao': '#0749', 'NomeEvolucao': 'Mudbray', 'UrlEvolucao': 'https://pokemondb.net/pokedex/mudbray'}, {'IdEvolucao': '#0750', 'NomeEvolucao': 'Mudsdale', 'UrlEvolucao': 'https://pokemondb.net/pokedex/mudsdale'}]"
752,Araquanid,82.0 kg (180.8 lbs),1.8 m (5′11″),Water,Bug,https://pokemondb.net/pokedex/araquanid,"[{'name': 'Water Bubble', 'text': 'reduces damage taken from Fire-type moves by 50%, and doubles the power of Water-type moves used by the ability-bearer. It also prevents the Pokémon from being burned. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/water-bubble'}]","[{'IdEvolucao': '#0751', 'NomeEvolucao': 'Dewpider', 'UrlEvolucao': 'https://pokemondb.net/pokedex/dewpider'}, {'IdEvolucao': '#0752', 'NomeEvolucao': 'Araquanid', 'UrlEvolucao': 'https://pokemondb.net/pokedex/araquanid'}]"
748,Toxapex,14.5 kg (32.0 lbs),0.7 m (2′04″),Poison,Water,https://pokemondb.net/pokedex/toxapex,"[{'name': 'Merciless', 'text': ""The Pokémon's attacks become critical hits if the target is poisoned.\n No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/merciless'}]","[{'IdEvolucao': '#0747', 'NomeEvolucao': 'Mareanie', 'UrlEvolucao': 'https://pokemondb.net/pokedex/mareanie'}, {'IdEvolucao': '#0748', 'NomeEvolucao': 'Toxapex', 'UrlEvolucao': 'https://pokemondb.net/pokedex/toxapex'}]"
743,Ribombee,0.5 kg (1.1 lbs),0.2 m (0′08″),Bug,Fairy,https://pokemondb.net/pokedex/ribombee,"[{'name': 'Honey Gather', 'text': 'has no effect in battle. When a battle ends, any party Pokémon with   may pick up honey as a held item (if they are not already holding an item).', 'url': 'https://pokemondb.net/ability/honey-gather'}]","[{'IdEvolucao': '#0742', 'NomeEvolucao': 'Cutiefly', 'UrlEvolucao': 'https://pokemondb.net/pokedex/cutiefly'}, {'IdEvolucao': '#0743', 'NomeEvolucao': 'Ribombee', 'UrlEvolucao': 'https://pokemondb.net/pokedex/ribombee'}]"
746,Wishiwashi,0.3 kg (0.7 lbs),0.2 m (0′08″),Water,,https://pokemondb.net/pokedex/wishiwashi,"[{'name': 'Schooling', 'text': 'changes Wishiwashi into its School Form, if its HP is above 25% and Wishiwashi is at least level 20. If its HP falls below 25%, Wishiwashi will revert back to Solo Form.  cannot be removed or replaced via moves like   or the   ability. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/schooling'}]",
741,Oricorio,3.4 kg (7.5 lbs),0.6 m (2′00″),Fire,Flying,https://pokemondb.net/pokedex/oricorio,"[{'name': 'Dancer', 'text': 'When another Pokémon on the field uses any   move,   causes the ability-bearer to use that same move immediately afterward. They will still use their own move originally selected, at the usual time (e.g. after the opponent if they are slower). Effects and status conditions apply for both the copied move and original move. For example if the   Pokémon is confused, they may hurt themselves in confusion when using their move   when copying a Dance move. The moves that   can copy are: No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/dancer'}]",
737,Charjabug,10.5 kg (23.1 lbs),0.5 m (1′08″),Bug,Electric,https://pokemondb.net/pokedex/charjabug,"[{'name': 'Battery', 'text': ""allows the Pokémon to raise the power of teammates' special moves. No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/battery'}]","[{'IdEvolucao': '#0736', 'NomeEvolucao': 'Grubbin', 'UrlEvolucao': 'https://pokemondb.net/pokedex/grubbin'}, {'IdEvolucao': '#0737', 'NomeEvolucao': 'Charjabug', 'UrlEvolucao': 'https://pokemondb.net/pokedex/charjabug'}, {'IdEvolucao': '#0738', 'NomeEvolucao': 'Vikavolt', 'UrlEvolucao': 'https://pokemondb.net/pokedex/vikavolt'}]"
